,EventName,PreSalename,PreSalestartdate,PreSaleenddate,StartDatetime,StartLocaltime,StartLocalDate,StartTimezone,EventCategory,Genre,SubGenre,Family,PromoterName,MinPrice,MaxPrice,TicketInfo,CityName,StateName,PostalCode,Address,Longitude,Latitude,UpcomingMoreevent ,ticket0nTickeMaster,Venue,LineUp
308,Disney On Ice presents Dream Big,FELD Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-01-12T00:00:00Z,19:00:00,2020-01-11,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,125.0,There is an overall 8 ticket limit for this event.,Uniondale,New York,11553,1255 Hempstead Turnpike,-73.59069438,40.72302075,187,187,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum",Disney On Ice presents Dream Big
309,Boston Bruins vs. Minnesota Wild,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2019-11-24T00:00:00Z,19:00:00,2019-11-23,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,89.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,72,67,TD Garden,Boston Bruins
310,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-01T22:00:00Z,17:00:00,2020-03-01,America/Indianapolis,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,50.0,There is an 8 ticket limit on this event.,Fort Wayne,Indiana,46805,4000 Parnell Ave.,-85.125439,41.112808,187,187,Allen County War Memorial Coliseum,Disney On Ice presents Dream Big
311,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-04-05T20:00:00Z,15:00:00,2020-04-05,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,65.0,There is an overall 8 ticket limit for this event.,North Little Rock,Arkansas,72114,One Simmons Bank Arena Drive,-92.264314,34.754941,187,187,Simmons Bank Arena,Disney On Ice presents Dream Big
312,Washington Wizards vs. Miami Heat,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2019-12-31T00:00:00Z,19:00:00,2019-12-30,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,22.0,461.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
313,Orlando Magic vs. Toronto Raptors,Resale Onsale,2019-08-11T19:00:00Z,2019-08-11T19:30:00Z,2019-11-30T00:00:00Z,19:00:00,2019-11-29,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,29.0,1802.5,There is an overall 8 ticket limit for this event.,Orlando,Florida,32801,400 W Church St.,-81.383957,28.539293,78,71,Amway Center,Orlando Magic
314,Detroit Red Wings vs. Toronto Maple Leafs,Presale,2019-07-17T14:00:00Z,2019-07-19T02:00:00Z,2019-11-28T00:00:00Z,19:00:00,2019-11-27,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,99.0,429.25,There is a 12 ticket limit on this event.,Detroit,Michigan,48201,2645 Woodward,-83.055434,42.341089,74,69,Little Caesars Arena,Detroit Red Wings
315,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-03-14T16:00:00Z,11:00:00,2020-03-14,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,75.0,There is an overall 8 ticket limit for this event.,Southaven,Mississippi,38671,4560 Venture Dr,-89.9975673,34.9305909,187,187,Landers Center ,Disney On Ice presents Dream Big
316,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-05-03T20:30:00Z,15:30:00,2020-05-03,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,25.0,65.0,There is an overall 8 ticket limit for this event.,Lake Charles,Louisiana,70611,900 Lakeshore Dr,-93.2294686,30.2374167,187,187,Lake Charles Civic Center Arena,Disney On Ice presents Dream Big
317,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-14T20:00:00Z,13:00:00,2020-06-14,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
319,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-08T00:00:00Z,19:00:00,2020-03-07,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,85.0,There is an eight (8) ticket limit for this event.,Charleston,West Virginia,25301,200 Civic Center Drive,-81.6415273,38.3552473,187,187,Charleston Coliseum & Convention Center,Disney On Ice presents Dream Big
320,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-22T17:00:00Z,13:00:00,2020-03-22,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,85.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,187,187,AmericanAirlines Arena,Disney On Ice presents Dream Big
323,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-19T23:00:00Z,19:00:00,2020-03-19,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,85.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,187,187,AmericanAirlines Arena,Disney On Ice presents Dream Big
324,Disney On Ice presents Dream Big,Advertised Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-04-11T18:30:00Z,14:30:00,2020-04-11,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,60.0,There is an overall 8 ticket limit for this event.,Macon,Georgia,31217,200 Coliseum Drive,-83.617437,32.844512,187,187,Macon Centreplex Coliseum,Disney On Ice presents Dream Big
325,Disney On Ice presents Dream Big,Feld Preferred presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-26T23:00:00Z,19:00:00,2020-03-26,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,85.0,There is an 8 ticket limit.,Sunrise,Florida,33323,1 Panther Parkway,-80.33023,26.155362,187,187,BB&T Center,Disney On Ice presents Dream Big
326,Anaheim Ducks vs. Chicago Blackhawks,Presale 1,2019-09-03T17:00:00Z,2019-09-05T16:59:00Z,2019-11-04T01:00:00Z,17:00:00,2019-11-03,America/Los_Angeles,Sports,Hockey,NHL,False,NHL REGULAR SEASON,38.0,484.0,There is an overall 12 ticket limit for this event.,Anaheim,California,92806,2695 E. Katella,-117.87653112,33.80780364,69,64,Honda Center,Anaheim Ducks
328,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-05-02T16:30:00Z,11:30:00,2020-05-02,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,25.0,65.0,There is an overall 8 ticket limit for this event.,Lake Charles,Louisiana,70611,900 Lakeshore Dr,-93.2294686,30.2374167,187,187,Lake Charles Civic Center Arena,Disney On Ice presents Dream Big
332,Boston Bruins vs. Colorado Avalanche,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2019-12-08T00:00:00Z,19:00:00,2019-12-07,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,109.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,71,66,TD Garden,Boston Bruins
333,Disney On Ice presents Dream Big,Feld Preferred presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-28T23:00:00Z,19:00:00,2020-03-28,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,18.0,85.0,There is an 8 ticket limit.,Sunrise,Florida,33323,1 Panther Parkway,-80.33023,26.155362,187,187,BB&T Center,Disney On Ice presents Dream Big
334,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-04-03T00:30:00Z,19:30:00,2020-04-02,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,65.0,There is an overall 8 ticket limit for this event.,North Little Rock,Arkansas,72114,One Simmons Bank Arena Drive,-92.264314,34.754941,187,187,Simmons Bank Arena,Disney On Ice presents Dream Big
335,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-02-09T01:00:00Z,19:00:00,2020-02-08,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FRANK PRODUCTIONS,15.0,60.0,There is an overall 8 ticket limit for this event.,Madison,Wisconsin,53713,1919 Alliant Energy Center Way ,-89.3733638,43.0469591,187,187,Coliseum at Alliant Energy Center,Disney On Ice presents Dream Big
336,Disney On Ice presents Dream Big,Feld Preferred presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-29T21:00:00Z,17:00:00,2020-03-29,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,18.0,85.0,There is an 8 ticket limit.,Sunrise,Florida,33323,1 Panther Parkway,-80.33023,26.155362,187,187,BB&T Center,Disney On Ice presents Dream Big
337,Washington Wizards vs. Sacramento Kings,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2019-11-24T23:00:00Z,18:00:00,2019-11-24,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,20.0,412.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
338,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-02-09T23:00:00Z,17:00:00,2020-02-09,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FRANK PRODUCTIONS,15.0,65.0,There is an overall 8 ticket limit for this event.,Madison,Wisconsin,53713,1919 Alliant Energy Center Way ,-89.3733638,43.0469591,187,187,Coliseum at Alliant Energy Center,Disney On Ice presents Dream Big
339,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-08T21:00:00Z,17:00:00,2020-03-08,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,85.0,There is an eight (8) ticket limit for this event.,Charleston,West Virginia,25301,200 Civic Center Drive,-81.6415273,38.3552473,187,187,Charleston Coliseum & Convention Center,Disney On Ice presents Dream Big
340,Disney On Ice presents Dream Big,Feld Preferred presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-27T14:30:00Z,10:30:00,2020-03-27,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,85.0,There is an 8 ticket limit.,Sunrise,Florida,33323,1 Panther Parkway,-80.33023,26.155362,187,187,BB&T Center,Disney On Ice presents Dream Big
345,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-04-05T16:00:00Z,11:00:00,2020-04-05,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,65.0,There is an overall 8 ticket limit for this event.,North Little Rock,Arkansas,72114,One Simmons Bank Arena Drive,-92.264314,34.754941,187,187,Simmons Bank Arena,Disney On Ice presents Dream Big
347,Disney On Ice presents Dream Big,Feld Preferred presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-27T23:00:00Z,19:00:00,2020-03-27,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,85.0,There is an 8 ticket limit.,Sunrise,Florida,33323,1 Panther Parkway,-80.33023,26.155362,187,187,BB&T Center,Disney On Ice presents Dream Big
348,Disney On Ice presents Dream Big,Advertised Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-04-09T23:00:00Z,19:00:00,2020-04-09,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,60.0,There is an overall 8 ticket limit for this event.,Macon,Georgia,31217,200 Coliseum Drive,-83.617437,32.844512,187,187,Macon Centreplex Coliseum,Disney On Ice presents Dream Big
349,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-07-12T03:00:00Z,20:00:00,2020-07-11,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
350,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-03-14T00:00:00Z,19:00:00,2020-03-13,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,75.0,There is an overall 8 ticket limit for this event.,Southaven,Mississippi,38671,4560 Venture Dr,-89.9975673,34.9305909,187,187,Landers Center ,Disney On Ice presents Dream Big
351,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-05-02T00:30:00Z,19:30:00,2020-05-01,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,25.0,65.0,There is an overall 8 ticket limit for this event.,Lake Charles,Louisiana,70611,900 Lakeshore Dr,-93.2294686,30.2374167,187,187,Lake Charles Civic Center Arena,Disney On Ice presents Dream Big
352,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-06T15:30:00Z,10:30:00,2020-03-06,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,85.0,There is an eight (8) ticket limit for this event.,Charleston,West Virginia,25301,200 Civic Center Drive,-81.6415273,38.3552473,187,187,Charleston Coliseum & Convention Center,Disney On Ice presents Dream Big
353,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-02-17T01:00:00Z,19:00:00,2020-02-16,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,100.0,There is an overall 8 ticket limit for this event.,Milwaukee,Wisconsin,53203,1111 Vel R. Phillips Ave,-87.916896,43.04228,187,187,Fiserv Forum,Disney On Ice presents Dream Big
355,Disney On Ice presents Dream Big,Advertised Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-04-12T18:00:00Z,14:00:00,2020-04-12,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,60.0,There is an overall 8 ticket limit for this event.,Macon,Georgia,31217,200 Coliseum Drive,-83.617437,32.844512,187,187,Macon Centreplex Coliseum,Disney On Ice presents Dream Big
356,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-06T03:00:00Z,20:00:00,2020-06-05,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
357,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-22T21:00:00Z,17:00:00,2020-03-22,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,85.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,187,187,AmericanAirlines Arena,Disney On Ice presents Dream Big
359,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-21T23:00:00Z,19:00:00,2020-03-21,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,16.0,85.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,187,187,AmericanAirlines Arena,Disney On Ice presents Dream Big
360,Washington Wizards vs. Phoenix Suns,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2020-03-25T23:00:00Z,19:00:00,2020-03-25,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,20.0,412.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
361,Disney On Ice presents Dream Big,Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-03-20T23:00:00Z,19:00:00,2020-03-20,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,85.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,187,187,AmericanAirlines Arena,Disney On Ice presents Dream Big
362,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-04-17T00:00:00Z,19:00:00,2020-04-16,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,75.0,There is an overall ticket limit of 8 for this event.,Huntsville,Alabama,35801,700 Monroe Street SW,-86.589925,34.726557,187,187,Von Braun Center Arena,Disney On Ice presents Dream Big
363,New Jersey Devils vs. Pittsburgh Penguins,American Express® Card Member Presale,2019-08-06T18:00:00Z,2019-08-08T13:00:00Z,2019-11-16T00:00:00Z,19:00:00,2019-11-15,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,48.98,443.43,There is an overall 8 ticket limit for this event.,Newark,New Jersey,07102,25 Lafayette Street,-74.17121214,40.73340555,75,71,Prudential Center,New Jersey Devils
364,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-05-01T00:30:00Z,19:30:00,2020-04-30,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,65.0,There is an overall 8 ticket limit for this event.,Lake Charles,Louisiana,70611,900 Lakeshore Dr,-93.2294686,30.2374167,187,187,Lake Charles Civic Center Arena,Disney On Ice presents Dream Big
365,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-01T01:30:00Z,18:30:00,2020-05-31,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
366,Disney On Ice presents Dream Big,Feld Preferred Presale,2019-10-22T15:00:00Z,2019-10-29T04:59:00Z,2020-03-15T22:00:00Z,17:00:00,2020-03-15,America/Chicago,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT,15.0,75.0,There is an overall 8 ticket limit for this event.,Southaven,Mississippi,38671,4560 Venture Dr,-89.9975673,34.9305909,187,187,Landers Center ,Disney On Ice presents Dream Big
367,Miami Heat vs. Toronto Raptors,American Express® Card Member Presale,2019-08-15T16:00:00Z,2019-08-17T15:59:00Z,2020-01-03T00:30:00Z,19:30:00,2020-01-02,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,25.0,455.0,There is an overall 8 ticket limit for this event.,Miami,Florida,33132,601 Biscayne Blvd,-80.187805,25.781232,78,71,AmericanAirlines Arena,Miami Heat
368,Disney On Ice presents Dream Big,Advertised Feld Preferred Presale,2019-10-22T14:00:00Z,2019-10-29T03:59:00Z,2020-04-11T22:30:00Z,18:30:00,2020-04-11,America/New_York,Miscellaneous,Ice Shows,Ice Shows,False,FELD ENTERTAINMENT DISNEY ON ICE,15.0,60.0,There is an overall 8 ticket limit for this event.,Macon,Georgia,31217,200 Coliseum Drive,-83.617437,32.844512,187,187,Macon Centreplex Coliseum,Disney On Ice presents Dream Big
